EventID,POCA_X,POCA_Y,POCA_Z,scattering
655,-802.0527899441893,10.432579845255677,192.18300357369924,0.02222908402001142
656,547.6494179205137,-148.514460668484,149.6079957799168,0.019829107963277973
657,-840.6081563855196,-352.9131799972266,-176.58306101132501,0.026917608823858713
658,-642.4105030582928,735.0210715923915,68.94147804254766,0.022904394051061348
659,980.1768170520262,640.5037934572218,-352.95619993847055,0.014864119377722593
660,640.5734529826552,428.51173410752045,-90.33948481199337,0.006119098593043517
661,2.212972437563466,-926.1013458375846,-207.2210669221751,0.01076786619828358
662,-736.0340118370764,-516.4660193116376,140.84588369801594,0.032747552376286404
663,-57.27826058195811,-25.896093179017406,121.90030175679794,0.010711788769577605
664,-395.67804486748076,440.28265550234966,-98.13894002933972,0.008662970007407633
665,611.8976336755167,812.8808530441195,144.8186807699488,0.013193025928995575
666,956.6811646325168,-931.94652456068,376.3011833383921,0.010979354437167561
668,482.34657379429547,-502.4131283859835,-72.19567628801371,0.017690286968787324
1338,98.20806202083338,414.809760054115,-227.8174564679611,0.01303699094828435
1339,953.45966105488,-612.5848777398792,217.6550854070669,0.010512861731579894
1340,301.23886741351197,-9.560910127913747,64.38059852215042,0.023514235745007883
1341,-279.60272924045046,-65.9627866092634,104.07057177734401,0.035798124586174124
1342,-791.1819333961466,390.50679160420964,46.50129891558612,0.004966900022645195
1343,94.60850631556869,-56.85015703234198,-18.275445281389125,0.0373712677344744
1344,-778.1706666553541,426.19330609826443,320.16354604284425,0.01118528865935773
1345,-685.7354474128656,855.4617400872153,271.69340519741274,0.019096750934486602
1346,931.4702620970359,-270.61114266504705,118.91377280033907,0.03545223486226899
1347,724.6544253354307,-135.7728618264035,-190.59130562419222,0.02710539261140518
1348,-493.902778869547,-266.4719457098259,-103.85999330718164,0.009766128480360086
1349,-849.8186940590865,-552.5267372099839,-84.2559402942606,0.017235073100661195
1350,-606.6144357103256,-378.76704887399626,-128.9266667802941,0.028374360541911947
1351,988.7850420125608,-437.55497764050745,114.75209338908064,0.02182497599851959
1352,-163.58552397339145,676.7576478169215,-77.05998281618582,0.02019647221949138
1353,337.6642671262157,497.7742343105562,167.36769555807643,0.004656993608664267
1354,323.7407433501517,562.1271773078583,-202.10572364167456,0.019152999605800955
1355,142.08816465449218,120.55938010792032,267.61733180922926,0.015473371218774056
1356,-829.2937621723979,-296.20168932705303,-62.16294055657477,0.012898647513243468
1357,-503.5553296779966,-139.54037828759178,-152.39020137045782,0.028701178856808528
1358,-297.7701163878416,-922.4965472785339,81.0403405544983,0.023001005291853574
1360,-141.82547327897967,-909.223993219729,-85.61308230917996,0.02329593946668329
1361,187.84177560548443,-16.4422507294304,-15.324259834936697,0.019321002529878527
1362,-146.9818472878818,-109.85725376305238,-160.0150811950552,0.026784124315733016
1363,-174.9735539637834,-531.0051117882185,-178.51747264763907,0.02183009086529586
1364,-368.25668464079723,897.8701007209789,152.54426166873105,0.025185521314335556
1365,-97.1081289403675,749.4338994329231,289.93139335400025,0.014343304361558803
1366,949.910398691957,-976.9266757363957,4.345104576934375,0.021666187091577
1367,564.2904435735968,-49.43602766119598,-177.68837497799166,0.023731228725304396
1369,632.1664274406351,-697.1632432533615,194.10349053739674,0.018251216466239437
1370,-447.11038627823666,-694.3585085511318,-120.02393038931382,0.029012901491920567
1372,-103.86093205203065,-575.2890110305593,115.35658936648377,0.03014997451840834
1373,-860.2373041715302,-870.686270282079,-156.74315301593418,0.020684281960153712
1374,659.989050067803,59.23357065606561,362.68472802636916,0.014556153209283771
1375,367.45581758443683,-175.83610058008315,-196.5833983153749,0.016963865879079183
1376,3.1688419426572,696.7206955065132,49.327304193065515,0.031187885911116077
1377,-36.74870170422516,-362.72757295285237,239.04685522165755,0.015176705558111542
1378,-102.4222075097736,-650.4582339583906,-242.38818115687877,0.02708654914305638
1379,593.4558320638503,-335.12398109032586,363.8674679386444,0.018120601316480037
1380,-616.8739213598978,-706.456543621402,309.32089544820803,0.03143406584476439
1381,715.8795927271299,777.6519347096764,-169.93778772478976,0.025965911435941784
1382,-507.3271987762925,554.2036004547622,-45.85246722331135,0.015424048648712375
1383,-536.1341706544683,348.27256403165904,82.69075829804052,0.00842994808490429
1384,77.34972753327826,-424.383403361201,-159.28812917483356,0.007244285894770952
1387,395.35709733021275,633.6175885229172,-173.86022481474555,0.020316442417635975
1388,380.4399116419761,735.4771562492222,-79.48266416078377,0.01804203789891851
1389,715.7982895580174,-258.33506444359955,-81.81257682929572,0.025058202137952765
1391,128.2272446829751,-991.1904982175918,273.3093959851767,0.004570231667412892
